420|10000|Public
5|$|Mapleshade's Vengeance is {{the seventh}} novella. It was {{published}} on April 7, 2015, and details Mapleshade's past. It features {{the story on}} Mapleshade, a strong ThunderClan warrior and a forbidden love and vengeance. It also detales on how she <b>felt</b> <b>about</b> <b>the</b> situation, and how cats she murdered ruined her life, which in precro spect, they did.|$|E
5|$|Soejima's {{first major}} {{work for the}} series was working on side {{characters}} for Persona 2 alongside Kaneko. Kaneko put Soejima {{in charge of the}} series' art direction after Persona 2 as Kaneko did not want to imprint his drawing style on the Persona series, and also wanted Soejima to gain experience. Soejima felt a degree of pressure when he was given his new role, as the series had accumulated a substantial following during Kaneko's tenure. In a later interview, Soejima said that although he respected and admired Kaneko, he never consciously imitated the latter's work, and eventually settled into the role of pleasing the fans of the Persona series, approaching character designs with the idea of creating something new rather than referring back to Kaneko's work. For his character designs, Soejima uses real people he has met or seen, looking at what their appearance says about their personality. If his designs come too close to the people he has seen, he does a rough sketch while keeping the personality of the person in mind. For his work on Persona Q, his first time working with a deformed Chibi style due to its links with the Etrian Odyssey series, Soejima took into account what fans <b>felt</b> <b>about</b> <b>the</b> characters. A crucial part of his design technique was looking at what made a character stand out, then adjusting those features so they remained recognizable even with the redesign.|$|E
5|$|Xenogears {{composer}} Yasunori Mitsuda {{announced plans}} to create an album of orchestral arrangements of music from that game on October 6, 2010, via his Twitter account. Mitsuda had previously released two albums of music from the game, both in 1998, the year the game was released—Xenogears Original Soundtrack, a soundtrack album for the game, and Creid, an album of arranged music inspired by Celtic folk music and Japanese rock. He {{has said that he}} decided to make the album due to the emotions that he and fans still <b>felt</b> <b>about</b> <b>the</b> game 13 years after its release, which led him to want to commemorate that. The music of Xenogears is particularly close to Mitsuda, as it was the last soundtrack that he worked on for Square Enix—the first video game company he worked for—and he knew that he would be leaving when he composed the soundtrack for the game. He has said that he had been considering the idea of a Xenogears orchestral album for six or seven years prior to starting on it, but until then did not have both the opportunity to work on the project and the confidence in his own abilities as an orchestrator to make the album sound as he wished.|$|E
3000|$|... 你有沒有對自己的賭博行為或賭博的後果有罪惡感? (Have you <b>felt</b> guilty <b>about</b> <b>the</b> way you gamble or {{what happens}} when you gamble?) [...]...|$|R
50|$|Townshend <b>felt</b> {{confident}} <b>about</b> <b>the</b> song, even {{stating that}} {{he felt it was}} possibly one of the best tracks the Who ever did.|$|R
5000|$|Over {{the years}} since the disaster, Foulkes <b>felt</b> anger <b>about</b> <b>the</b> fact that the pilots had tried to take off a third time, despite the obvious dangers.|$|R
25|$|Director John Woo {{said in an}} {{interview}} with David Stratton that the film is only 50% factual. Woo decided to alter the story using modern feelings and his own feelings for a more worldly acceptance. According to Woo, historical accuracy was less important than how the audience <b>felt</b> <b>about</b> <b>the</b> battle.|$|E
25|$|In July 1985, {{residents}} of the Catholic district formed a group called People Against Injustice, later renamed the Drumcree Faith & Justice Group (DFJG). It quickly became the main group representing the residents. The DFJG sought to explain to Orangemen how residents <b>felt</b> <b>about</b> <b>the</b> marches and to improve cross-community relations. It organized peaceful protests, issued newsletters and held talks with police. It also tried, unsuccessfully, to hold talks with the Orangemen. One of the key figures in this group was a Jesuit priest who, {{during one of his}} Sunday sermons in Portadown, suggested that anyone who voted for Sinn Féin should consider themselves excommunicated.|$|E
25|$|They were {{accompanied}} by Đôn, whose desk job meant that his duties consisted mainly of meeting visiting military dignitaries. Diệm gave one of his chain-smoking monologues {{and said that he}} would cooperate with US recommendations. According to Lodge, however, Diệm was more direct and to the point than usual. Diệm recounted to <b>Felt</b> <b>about</b> <b>the</b> Ngô family's achievements, then complained about American aid cuts in response to the pagoda raids. He blamed the generals, claiming they had attacked the Buddhists, not the special forces, and claimed Tung's men were now under the army's control and not used as a private army, which was false. Diệm also claimed that aid cutbacks had hindered the army and led to food shortages.|$|E
60|$|Then he saw {{above him}} {{the face of}} Oona, and <b>felt</b> <b>about</b> him <b>the</b> arms of Oona; {{and for a moment}} the sun steadied and stood still, and the great walls were upright and moved not.|$|R
