6962|10000|Public
5|$|Also {{introduced}} in this <b>episode</b> <b>is</b> British musician Wilko Johnson as the executioner Ilyn Payne. The mute headsman of Game of Thrones is Johnson's first acting job.|$|E
5|$|Each <b>episode</b> <b>is</b> {{advertised as}} part of a larger DVD set, {{consisting}} of 27 discs.|$|E
5|$|Each {{episode of}} the season occurs over {{approximately}} the same stretch of time, but focuses on a different character. Information on events depicted in a given <b>episode</b> <b>is</b> often partial and filled in in a later episode.|$|E
50|$|All <b>episodes</b> <b>were</b> 25 minutes, {{except the}} fifth series when the <b>episodes</b> <b>were</b> 30 minutes long. Many <b>episodes</b> <b>are</b> {{missing from the}} {{television}} archives.|$|R
50|$|One <b>episode</b> <b>was</b> {{about making}} New England cookies, another <b>episode</b> <b>was</b> about home-made sweets for Christmas, while another <b>episode</b> <b>was</b> about dishes for a children's party.|$|R
5|$|This <b>episode</b> <b>was</b> {{primarily}} filmed on April 1, 2008. This <b>episode</b> <b>was</b> {{the fourth}} <b>episode</b> written by Jack Burditt and the seventh written by Robert Carlock. The <b>episode</b> <b>was</b> the twelfth <b>episode</b> which <b>was</b> directed by Don Scardino.|$|R
5|$|Every <b>episode</b> <b>is</b> {{named after}} a song from the 1980s. Filming began on 26 May 2003, and ended in November 2003.|$|E
5|$|Filming began 10 June 2002, and {{continued}} into November 2002. Every <b>episode</b> <b>is</b> {{named after a}} song from the 1980s.|$|E
5|$|Justice for All is {{a visual}} novel {{adventure}} {{game in which}} the player takes the role of Phoenix Wright, a defense attorney who defends people accused of murder in four different episodes. At first, only one <b>episode</b> <b>is</b> available; as the player solves a case, a new <b>episode</b> <b>is</b> unlocked to play. The episodes are all divided into chapters, consisting of courtroom sections and investigation sections.|$|E
50|$|The two first <b>episodes</b> <b>were</b> seen by 1.259 {{million in}} Norway, the third <b>episode</b> <b>was</b> seen by 1.239 million {{and the fourth}} by 1.288 million. The fifth <b>episode</b> <b>was</b> seen by 1.319 million while the last was seen 1.322 million. The last <b>episode</b> <b>was</b> watched by 64% of TV viewers that hour.|$|R
50|$|Seven <b>episodes</b> <b>were</b> {{shot and}} aired during the season. An {{additional}} New Year's special <b>episode</b> <b>was</b> aired on 31 December 1989. A year later, another New Year's <b>episode</b> <b>was</b> shot and aired.|$|R
50|$|Writers for the Doctor Down Under <b>episodes</b> <b>were</b> Bernard McKenna, Jon Watkins and Bernie Sharp. The <b>episodes</b> <b>was</b> {{directed}} by William G. Stewart and John Eastway. all <b>episodes</b> <b>were</b> produced by Stewart.|$|R
5|$|Series creator Matt Groening {{said that}} the <b>episode</b> <b>is</b> his {{favorite}} of the series, {{and it is also}} considered among the series' best by television critics.|$|E
5|$|Some {{cultural}} references {{were included}} in this episode. The plot of this <b>episode</b> <b>is</b> based on the film Taken. Peter's phone call to the kidnappers is {{a reference to the}} film.|$|E
5|$|The episode's title {{comes from}} the 1996 LGBT-related comedy film The Birdcage, in which Simpsons voice actor Hank Azaria plays a Guatemalan housekeeper; his {{portrayal}} of Cuban bartender Julio in this <b>episode</b> <b>is</b> similar.|$|E
50|$|Only three <b>episodes</b> <b>were</b> shown before cancellation, {{although}} six <b>episodes</b> <b>were</b> produced.|$|R
5000|$|... †This <b>episode</b> <b>was</b> {{postponed}} {{due to the}} 5pm slot on Friday {{being used}} to broadcast an ITV News Special. The <b>episode</b> <b>was</b> shown on the following Monday, thus one less <b>episode</b> <b>was</b> filmed this series.|$|R
50|$|Thirteen <b>episodes</b> <b>were</b> {{made and}} off-air {{recordings}} of all <b>episodes</b> <b>are</b> in circulation.|$|R
5|$|The only home media {{release of}} the <b>episode</b> <b>is</b> on DVD; having been {{released}} {{as part of the}} season four box set on November 1, 2005 in the United States. The Blu-ray edition was released on April 1, 2014.|$|E
5|$|The {{structure}} of the <b>episode</b> <b>is</b> similar to the {{structure of}} the Treehouse of Horror episodes, only that it is divided in four stories instead of three.|$|E
5|$|The {{title of}} the <b>episode</b> <b>is</b> a {{reference}} to the 1984 film The Brother from Another Planet.|$|E
5000|$|... 30 <b>episodes</b> <b>were</b> produced. All of the <b>episodes</b> <b>are</b> {{five minutes}} in length.|$|R
50|$|A {{total of}} 87 <b>episodes</b> <b>were</b> filmed and {{produced}} {{of the television}} program. All 87 <b>episodes</b> <b>were</b> included in syndication packages throughout {{the latter half of}} the 1950s for local stations across the country. Only seven <b>episodes</b> <b>are</b> known to exist on 16mm format and circulate among collectors. All 87 <b>episodes</b> <b>are</b> housed in an archive in their original 35mm format.|$|R
5000|$|Most [...] "season one" [...] <b>episodes</b> <b>were</b> {{recorded}} at the YouTube Space Los Angeles (unless otherwise noted), most [...] "season two" [...] <b>episodes</b> <b>were</b> {{recorded at}} Helbig's Los Angeles home (unless otherwise noted), most [...] "season three" [...] <b>episodes</b> <b>are</b> recorded at Helbig's Los Angeles office space (unless otherwise noted), and most [...] "season four" [...] <b>episodes</b> <b>are</b> recorded at Fullscreen.|$|R
5|$|The {{title of}} the <b>episode</b> <b>is</b> an allusion to the 1994 movie Reality Bites. Gil Gunderson is based on Jack Lemmon's {{portrayal}} of Shelley Levene in the 1992 film Glengarry Glen Ross.|$|E
5|$|The {{title of}} the <b>episode</b> <b>is</b> the motto of House Stark, which is spoken {{several times in the}} episode and in the series.|$|E
5|$|This <b>episode</b> <b>is</b> {{significant}} for introducing the concepts and motivations of the Prime Directive {{just prior to}} the founding of the United Federation of Planets.|$|E
50|$|As the <b>episodes</b> <b>are</b> slice-of-life, it {{features}} no villains, and most <b>episodes</b> <b>are</b> self-contained stories.|$|R
50|$|Sixteen <b>episodes</b> <b>were</b> made {{exclusively}} for Zune in 2011. A seventeenth <b>episode</b> <b>was</b> recorded but never released. As of January 2013, all Overkill episodes including an intro/retrospective and the seventeenth unreleased <b>episode</b> <b>are</b> {{available for purchase}} from their bandcamp.|$|R
50|$|In total, twelve <b>episodes</b> <b>were</b> {{made and}} broadcast. A Comic Relief special <b>episode</b> <b>was</b> also broadcast.|$|R
5|$|This <b>episode</b> <b>is</b> the forty-ninth {{from the}} fifth season of Adventure Time. Visually, the <b>episode</b> <b>is</b> framed having the {{important}} {{events of the}} story occur in its center, bordered circularly. Small polygonal creatures appear {{in the margins of}} the outer frame. Film and television critic Eric Kohn, in IndieWire, dubbed the inner frame a time bubble, absorbing the creatures Bubblegum experiments on with the time travel device. Following Lumpy having her memory erased in the episode, Johnnie appears in the outer frame.|$|E
5|$|Arguably {{the most}} sought-after lost <b>episode</b> <b>is</b> Episode 4 of the final William Hartnell serial, The Tenth Planet, which ends with the First Doctor's {{regeneration}} into the Second. The only portion of the episode still in existence, bar a few poor-quality silent 8mm clips, is the final 27 seconds, comprising the regeneration itself and a few seconds leading up to it. The sequence had been shown in a 1973 episode of Blue Peter, and was retained in that show's archive.|$|E
5|$|Australian-American actor Mel Gibson is {{prominently}} {{featured in}} the episode; his voice was impersonated by André Sogliuzzo. Gibson directed the film The Passion of the Christ (2004) and, in the <b>episode,</b> <b>is</b> seen making a sequel entitled Passion of the Christ 2: Crucify This. The fictional sequel {{is a combination of}} The Passion of the Christ and Rush Hour (1998), and stars Chris Tucker, who starred in Rush Hour, and Jim Caviezel who portrayed Jesus in The Passion of the Christ.|$|E
50|$|For {{the second}} series, two <b>episodes</b> <b>were</b> {{broadcast}} each week - a Wednesday episode {{focused on the}} men's island, while the Thursday <b>episode</b> <b>was</b> for the women. Due to the United Kingdom general election on 7 May 2015, only the women's <b>episode</b> <b>was</b> shown that week, and the men's <b>episode</b> <b>was</b> pushed back a week. A final special episode, Surviving the Island, followed on 21 May.|$|R
50|$|Depressive <b>episodes</b> <b>are</b> {{characterized}} by Kidney Yin excess while manic <b>episodes</b> <b>are</b> {{characterized by}} Kidney Yang excess.|$|R
50|$|Many of the <b>episodes</b> <b>were</b> {{imported}} from the BBC. However a number of <b>episodes</b> <b>were</b> made locally.|$|R
